,ip.dst,ip.src,udp.srcport,udp.dstport,dns.time
55203,173.27.225.158,172.31.0.2,53,37387,0.0023
55205,173.27.225.158,172.31.0.2,53,7953,0.179115
55206,173.27.225.158,172.31.0.2,53,62122,0.091218
55208,173.27.225.158,172.31.0.2,53,14668,0.045019
55210,173.27.225.158,172.31.0.2,53,61432,0.000463
55212,173.27.225.158,172.31.0.2,53,1551,0.014697
55214,173.27.225.158,172.31.0.2,53,32556,0.000289
55216,173.27.225.158,172.31.0.2,53,30310,0.02267
55218,173.27.225.158,172.31.0.2,53,7484,0.000336
55220,173.27.225.158,172.31.0.2,53,7795,0.000467
55222,173.27.225.158,172.31.0.2,53,3847,0.000394
55224,173.27.225.158,172.31.0.2,53,20438,0.000365
55226,173.27.225.158,172.31.0.2,53,12825,0.000411
55228,173.27.225.158,172.31.0.2,53,50197,0.019828
55230,173.27.225.158,172.31.0.2,53,11352,0.000404
55235,173.27.225.158,172.31.0.2,53,2421,0.041106
55236,173.27.225.158,172.31.0.2,53,60392,0.0458
55237,173.27.225.158,172.31.0.2,53,34452,0.034131
55238,173.27.225.158,172.31.0.2,53,22724,0.071433
55242,173.27.225.158,172.31.0.2,53,15535,0.030848
55243,173.27.225.158,172.31.0.2,53,40345,0.028753
55244,173.27.225.158,172.31.0.2,53,46724,0.026476
55246,173.27.225.158,172.31.0.2,53,1874,0.004609
55249,173.27.225.158,172.31.0.2,53,50905,0.000347
55250,173.27.225.158,172.31.0.2,53,33580,0.075987
55252,173.27.225.158,172.31.0.2,53,43498,0.047295
55254,173.27.225.158,172.31.0.2,53,22584,0.000314
55256,173.27.225.158,172.31.0.2,53,22356,0.000272
55258,173.27.225.158,172.31.0.2,53,55460,0.078362
55260,173.27.225.158,172.31.0.2,53,34602,0.001301
55262,173.27.225.158,172.31.0.2,53,48478,0.000372
55264,173.27.225.158,172.31.0.2,53,49529,0.012639
55266,173.27.225.158,172.31.0.2,53,53383,0.000387
55268,173.27.225.158,172.31.0.2,53,47828,0.01266
55270,173.27.225.158,172.31.0.2,53,20951,0.000886
55272,173.27.225.158,172.31.0.2,53,19187,0.000412
55274,173.27.225.158,172.31.0.2,53,45187,0.014279
55276,173.27.225.158,172.31.0.2,53,34430,0.001038
55278,173.27.225.158,172.31.0.2,53,41669,0.012255
55280,173.27.225.158,172.31.0.2,53,54233,0.000349
55282,173.27.225.158,172.31.0.2,53,31346,0.000377
55284,173.27.225.158,172.31.0.2,53,9444,0.018032
55286,173.27.225.158,172.31.0.2,53,34318,0.012109
55288,173.27.225.158,172.31.0.2,53,58023,0.012657
55290,173.27.225.158,172.31.0.2,53,23297,0.000394
55292,173.27.225.158,172.31.0.2,53,16058,0.012399
55294,173.27.225.158,172.31.0.2,53,9633,0.00034
55296,173.27.225.158,172.31.0.2,53,13068,0.000387
55298,173.27.225.158,172.31.0.2,53,25559,0.000301
55300,173.27.225.158,172.31.0.2,53,42597,0.000456
55302,173.27.225.158,172.31.0.2,53,61150,0.00044
55304,173.27.225.158,172.31.0.2,53,46202,0.055932
55306,173.27.225.158,172.31.0.2,53,23837,0.012292
55308,173.27.225.158,172.31.0.2,53,1844,0.013849
55310,173.27.225.158,172.31.0.2,53,25114,0.000953
55312,173.27.225.158,172.31.0.2,53,34832,0.000713
55314,173.27.225.158,172.31.0.2,53,51795,0.022848
55316,173.27.225.158,172.31.0.2,53,44316,0.00101
55318,173.27.225.158,172.31.0.2,53,34307,0.000967
55320,173.27.225.158,172.31.0.2,53,26410,0.000353
55322,173.27.225.158,172.31.0.2,53,3876,0.000317
55324,173.27.225.158,172.31.0.2,53,52300,0.023578
55326,173.27.225.158,172.31.0.2,53,33094,0.012241
55328,173.27.225.158,172.31.0.2,53,64950,0.022892
55330,173.27.225.158,172.31.0.2,53,55120,0.023055
55332,173.27.225.158,172.31.0.2,53,37027,0.000339
55334,173.27.225.158,172.31.0.2,53,15208,0.000312
55336,173.27.225.158,172.31.0.2,53,36334,0.022589
55338,173.27.225.158,172.31.0.2,53,5370,0.000253
55340,173.27.225.158,172.31.0.2,53,32205,0.000924
55342,173.27.225.158,172.31.0.2,53,21706,0.000401
55344,173.27.225.158,172.31.0.2,53,24356,0.024523
55346,173.27.225.158,172.31.0.2,53,26131,0.000411
55348,173.27.225.158,172.31.0.2,53,54903,0.000417
55350,173.27.225.158,172.31.0.2,53,17870,0.000419
55352,173.27.225.158,172.31.0.2,53,20839,0.000312
55354,173.27.225.158,172.31.0.2,53,6320,0.047302
55356,173.27.225.158,172.31.0.2,53,43447,0.000969
55358,173.27.225.158,172.31.0.2,53,24951,0.044758
55360,173.27.225.158,172.31.0.2,53,27219,0.02274
55362,173.27.225.158,172.31.0.2,53,15050,0.000331
55364,173.27.225.158,172.31.0.2,53,34940,0.000302
55366,173.27.225.158,172.31.0.2,53,16446,0.000378
55369,173.27.225.158,172.31.0.2,53,42268,0.000282
55370,173.27.225.158,172.31.0.2,53,62395,0.150438
55372,173.27.225.158,172.31.0.2,53,35405,0.002183
55374,173.27.225.158,172.31.0.2,53,10599,0.00039
55376,173.27.225.158,172.31.0.2,53,59876,0.000499
55378,173.27.225.158,172.31.0.2,53,44034,0.069188
55380,173.27.225.158,172.31.0.2,53,51863,0.012406
55382,173.27.225.158,172.31.0.2,53,17311,0.000467
55384,173.27.225.158,172.31.0.2,53,60998,0.000409
55386,173.27.225.158,172.31.0.2,53,11837,0.000388
55390,173.27.225.158,172.31.0.2,53,18338,0.020752
55391,173.27.225.158,172.31.0.2,53,64641,0.018504
55392,173.27.225.158,172.31.0.2,53,25219,0.022798
55394,173.27.225.158,172.31.0.2,53,2110,0.022352
55396,173.27.225.158,172.31.0.2,53,60794,0.081152
55398,173.27.225.158,172.31.0.2,53,59172,0.000391
55400,173.27.225.158,172.31.0.2,53,35300,0.000313
55402,173.27.225.158,172.31.0.2,53,14588,0.000306
55404,173.27.225.158,172.31.0.2,53,38173,0.000256
55406,173.27.225.158,172.31.0.2,53,46512,0.000943
55408,173.27.225.158,172.31.0.2,53,46597,0.013017
55410,173.27.225.158,172.31.0.2,53,31222,0.012429
55412,173.27.225.158,172.31.0.2,53,19591,0.002727
55414,173.27.225.158,172.31.0.2,53,6765,0.023051
55416,173.27.225.158,172.31.0.2,53,30703,0.014536
55418,173.27.225.158,172.31.0.2,53,1336,0.00031
55420,173.27.225.158,172.31.0.2,53,37923,0.020323
55422,173.27.225.158,172.31.0.2,53,8075,0.000329
55425,173.27.225.158,172.31.0.2,53,60847,0.000441
55426,173.27.225.158,172.31.0.2,53,55708,0.057562
55428,173.27.225.158,172.31.0.2,53,39999,0.002158
55430,173.27.225.158,172.31.0.2,53,42923,0.00031
55432,173.27.225.158,172.31.0.2,53,27529,0.000313
55434,173.27.225.158,172.31.0.2,53,28134,0.000405
55436,173.27.225.158,172.31.0.2,53,18680,0.024197
55438,173.27.225.158,172.31.0.2,53,22876,0.000407
55440,173.27.225.158,172.31.0.2,53,53733,0.000469
55442,173.27.225.158,172.31.0.2,53,47388,0.000418
55444,173.27.225.158,172.31.0.2,53,17132,0.0003
55446,173.27.225.158,172.31.0.2,53,4040,0.000303
55448,173.27.225.158,172.31.0.2,53,29022,0.022382
55450,173.27.225.158,172.31.0.2,53,36804,0.000344
55452,173.27.225.158,172.31.0.2,53,25421,0.00099
55455,173.27.225.158,172.31.0.2,53,17588,0.023611
55456,173.27.225.158,172.31.0.2,53,6038,0.017021
55458,173.27.225.158,172.31.0.2,53,26727,0.000319
55460,173.27.225.158,172.31.0.2,53,60048,0.000359
55462,173.27.225.158,172.31.0.2,53,49262,0.000354
55464,173.27.225.158,172.31.0.2,53,36181,0.000278
55466,173.27.225.158,172.31.0.2,53,10374,0.000413
55468,173.27.225.158,172.31.0.2,53,5388,0.035074
55470,173.27.225.158,172.31.0.2,53,5932,0.000367
55472,173.27.225.158,172.31.0.2,53,62331,0.000929
55474,173.27.225.158,172.31.0.2,53,37284,0.000272
55476,173.27.225.158,172.31.0.2,53,55642,0.000922
55478,173.27.225.158,172.31.0.2,53,9736,0.014379
55480,173.27.225.158,172.31.0.2,53,37167,0.000447
55482,173.27.225.158,172.31.0.2,53,53920,0.000996
55484,173.27.225.158,172.31.0.2,53,17379,0.000427
55486,173.27.225.158,172.31.0.2,53,3263,0.000356
55488,173.27.225.158,172.31.0.2,53,40357,0.00042
55490,173.27.225.158,172.31.0.2,53,61554,0.01219
55492,173.27.225.158,172.31.0.2,53,1722,0.000982
55494,173.27.225.158,172.31.0.2,53,51710,0.000325
55497,173.27.225.158,172.31.0.2,53,8702,0.038785
55498,173.27.225.158,172.31.0.2,53,35259,0.022045
55500,173.27.225.158,172.31.0.2,53,16218,0.061771
55502,173.27.225.158,172.31.0.2,53,26109,0.000966
55504,173.27.225.158,172.31.0.2,53,50089,0.000399
55506,173.27.225.158,172.31.0.2,53,19325,0.055526
55508,173.27.225.158,172.31.0.2,53,6082,0.023036
55510,173.27.225.158,172.31.0.2,53,35008,0.000426
55512,173.27.225.158,172.31.0.2,53,22016,0.002296
55514,173.27.225.158,172.31.0.2,53,39020,0.000436
55516,173.27.225.158,172.31.0.2,53,31911,0.012735
55518,173.27.225.158,172.31.0.2,53,54340,0.000402
55522,173.27.225.158,172.31.0.2,53,45290,0.027619
55523,173.27.225.158,172.31.0.2,53,34983,0.029703
55524,173.27.225.158,172.31.0.2,53,41673,0.02545
55526,173.27.225.158,172.31.0.2,53,23273,0.000967
55528,173.27.225.158,172.31.0.2,53,6682,0.000359
55530,173.27.225.158,172.31.0.2,53,50832,0.022251
55532,173.27.225.158,172.31.0.2,53,41887,0.000383
55534,173.27.225.158,172.31.0.2,53,41399,0.002875
55536,173.27.225.158,172.31.0.2,53,16748,0.000304
55538,173.27.225.158,172.31.0.2,53,38756,0.09165
55540,173.27.225.158,172.31.0.2,53,45997,0.00082
55542,173.27.225.158,172.31.0.2,53,31798,0.000236
55544,173.27.225.158,172.31.0.2,53,59876,0.000212
55546,173.27.225.158,172.31.0.2,53,53405,0.000344
55548,173.27.225.158,172.31.0.2,53,56807,0.000379
55550,173.27.225.158,172.31.0.2,53,16321,0.089104
55552,173.27.225.158,172.31.0.2,53,6231,0.002174
55554,173.27.225.158,172.31.0.2,53,3474,0.073933
55556,173.27.225.158,172.31.0.2,53,37392,0.019918
55558,173.27.225.158,172.31.0.2,53,32948,0.000341
55560,173.27.225.158,172.31.0.2,53,46860,0.000427
55562,173.27.225.158,172.31.0.2,53,16089,0.000278
55564,173.27.225.158,172.31.0.2,53,60027,0.000316
55566,173.27.225.158,172.31.0.2,53,46591,0.000875
55568,173.27.225.158,172.31.0.2,53,50762,0.00039
55570,173.27.225.158,172.31.0.2,53,3272,0.022261
55572,173.27.225.158,172.31.0.2,53,61599,0.000401
55574,173.27.225.158,172.31.0.2,53,58835,0.000283
55576,173.27.225.158,172.31.0.2,53,53869,0.00037
55578,173.27.225.158,172.31.0.2,53,65092,0.059633
55580,173.27.225.158,172.31.0.2,53,6851,0.001022
55582,173.27.225.158,172.31.0.2,53,48092,0.000414
55584,173.27.225.158,172.31.0.2,53,46286,0.000413
55586,173.27.225.158,172.31.0.2,53,14345,0.000395
55588,173.27.225.158,172.31.0.2,53,11610,0.000939
55590,173.27.225.158,172.31.0.2,53,26892,0.000418
55592,173.27.225.158,172.31.0.2,53,58751,0.000808
55594,173.27.225.158,172.31.0.2,53,55531,0.023214
55596,173.27.225.158,172.31.0.2,53,32064,0.002619
55598,173.27.225.158,172.31.0.2,53,1947,0.02259
55600,173.27.225.158,172.31.0.2,53,26314,0.000345
55602,173.27.225.158,172.31.0.2,53,5240,0.012434
55604,173.27.225.158,172.31.0.2,53,63665,0.00035
55606,173.27.225.158,172.31.0.2,53,32976,0.000262
55608,173.27.225.158,172.31.0.2,53,12859,0.000245
55610,173.27.225.158,172.31.0.2,53,44559,0.000327
55612,173.27.225.158,172.31.0.2,53,59165,0.000433
55614,173.27.225.158,172.31.0.2,53,31138,0.00083
55616,173.27.225.158,172.31.0.2,53,55485,0.012672
55618,173.27.225.158,172.31.0.2,53,44856,0.000401
55620,173.27.225.158,172.31.0.2,53,22984,0.0004
55623,173.27.225.158,172.31.0.2,53,42035,0.000306
55624,173.27.225.158,172.31.0.2,53,20680,0.00047
55627,173.27.225.158,172.31.0.2,53,59655,0.002776
55628,173.27.225.158,172.31.0.2,53,19887,0.081826
55630,173.27.225.158,172.31.0.2,53,42588,0.060359
55632,173.27.225.158,172.31.0.2,53,1947,0.000373
55635,173.27.225.158,172.31.0.2,53,56288,0.00108
55636,173.27.225.158,172.31.0.2,53,1947,0.000274
55638,173.27.225.158,172.31.0.2,53,56288,0.000182
55640,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,1947,0.506027
55641,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,56288,0.505854
55642,173.27.225.158,172.31.0.2,53,18881,0.059701
55644,173.27.225.158,172.31.0.2,53,51340,0.000352
55646,173.27.225.158,172.31.0.2,53,5031,0.022345
55648,173.27.225.158,172.31.0.2,53,45435,0.000284
55650,173.27.225.158,172.31.0.2,53,57135,0.002364
55653,173.27.225.158,172.31.0.2,53,22736,0.012585
55654,173.27.225.158,172.31.0.2,53,25061,0.022307
55657,173.27.225.158,172.31.0.2,53,20689,0.000279
55659,173.27.225.158,172.31.0.2,53,10076,0.000215
55660,173.27.225.158,172.31.0.2,53,64248,0.000199
55662,173.27.225.158,172.31.0.2,53,45896,0.000268
55664,173.27.225.158,172.31.0.2,53,65238,0.000352
55668,173.27.225.158,172.31.0.2,53,25061,0.000379
55669,173.27.225.158,172.31.0.2,53,22736,0.000232
55670,173.27.225.158,172.31.0.2,53,20689,0.000229
55673,173.27.225.158,172.31.0.2,53,10076,0.000269
55674,173.27.225.158,172.31.0.2,53,64248,0.000242
55675,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,25061,0.381714
55676,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,22736,0.38159
55677,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,20689,0.382852
55678,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,10076,0.344892
55679,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,64248,0.344892
55681,173.27.225.158,172.31.0.2,53,16893,0.064607
55683,173.27.225.158,172.31.0.2,53,1873,0.000261
55685,173.27.225.158,172.31.0.2,53,7809,0.021798
55687,173.27.225.158,172.31.0.2,53,51975,0.000887
55689,173.27.225.158,172.31.0.2,53,11129,0.000291
55691,173.27.225.158,172.31.0.2,53,49977,0.013834
55693,173.27.225.158,172.31.0.2,53,41971,0.000433
55695,173.27.225.158,172.31.0.2,53,3751,0.002445
55697,173.27.225.158,172.31.0.2,53,53227,0.000382
55699,173.27.225.158,172.31.0.2,53,55141,0.002238
55701,173.27.225.158,172.31.0.2,53,38747,0.00036
55703,173.27.225.158,172.31.0.2,53,1314,0.009504
55705,173.27.225.158,172.31.0.2,53,65458,0.022649
55708,173.27.225.158,172.31.0.2,53,12639,0.000272
55709,173.27.225.158,172.31.0.2,53,23716,0.15931
55711,173.27.225.158,172.31.0.2,53,35982,0.077535
55713,173.27.225.158,172.31.0.2,53,5292,0.001754
55715,173.27.225.158,172.31.0.2,53,10191,0.000362
55717,173.27.225.158,172.31.0.2,53,24405,0.000397
55719,173.27.225.158,172.31.0.2,53,28671,0.000357
55721,173.27.225.158,172.31.0.2,53,14316,0.000346
55723,173.27.225.158,172.31.0.2,53,2426,0.000326
55725,173.27.225.158,172.31.0.2,53,14316,0.000301
55728,173.27.225.158,172.31.0.2,53,44569,0.000335
55729,173.27.225.158,172.31.0.2,53,12945,0.000238
55731,173.27.225.158,172.31.0.2,53,2426,0.000383
55734,173.27.225.158,172.31.0.2,53,44569,0.000443
55735,173.27.225.158,172.31.0.2,53,29041,0.000766
55738,173.27.225.158,172.31.0.2,53,12945,0.000339
55739,173.27.225.158,172.31.0.2,53,5665,0.000405
55741,173.27.225.158,172.31.0.2,53,52441,0.000396
55742,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,2426,5.361317
55744,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,14316,12.322248
55745,173.27.225.158,172.31.0.2,53,32246,0.000409
55749,173.27.225.158,172.31.0.2,53,29041,0.000268
55750,173.27.225.158,172.31.0.2,53,30093,0.00026
55752,173.27.225.158,172.31.0.2,53,5665,0.000212
55753,173.27.225.158,172.31.0.2,53,26888,0.00025
55755,173.27.225.158,172.31.0.2,53,6444,0.00208
55757,173.27.225.158,172.31.0.2,53,52441,0.005565
55758,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,44569,4.325307
55759,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,12945,4.539655
55762,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,2426,8.722221
55763,173.27.225.158,172.31.0.2,53,28049,0.000431
55764,173.27.225.158,172.31.0.2,53,32246,0.000295
55767,173.27.225.158,172.31.0.2,53,30093,0.000255
55768,173.27.225.158,172.31.0.2,53,33318,0.000421
55771,173.27.225.158,172.31.0.2,53,26888,0.000361
55772,173.27.225.158,172.31.0.2,53,2580,0.000302
55774,173.27.225.158,172.31.0.2,53,6444,0.00036
55776,173.27.225.158,172.31.0.2,53,7038,0.000385
55778,173.27.225.158,172.31.0.2,53,31559,0.000339
55780,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,44569,7.659029
55781,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,29041,4.461222
55783,173.27.225.158,172.31.0.2,53,28049,0.000327
55784,173.27.225.158,172.31.0.2,53,41992,0.000255
55785,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,12945,7.898535
55786,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,5665,4.98943
55787,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,52441,4.130888
55789,173.27.225.158,172.31.0.2,53,33318,0.000258
55792,173.27.225.158,172.31.0.2,53,2580,0.000193
55793,173.27.225.158,172.31.0.2,53,1990,0.000327
55795,173.27.225.158,172.31.0.2,53,1238,0.000326
55796,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,32246,3.829222
55798,173.27.225.158,172.31.0.2,53,61139,0.00039
55800,173.27.225.158,172.31.0.2,53,7038,0.002411
55802,173.27.225.158,172.31.0.2,53,31559,0.000368
55803,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,29041,7.443247
55804,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,30093,5.136957
55805,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,6444,5.060262
55806,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,32246,6.791654
55809,173.27.225.158,172.31.0.2,53,41992,0.000338
55810,173.27.225.158,172.31.0.2,53,58547,0.000422
55812,173.27.225.158,172.31.0.2,53,1990,0.000341
55814,173.27.225.158,172.31.0.2,53,47215,0.000256
55816,173.27.225.158,172.31.0.2,53,1238,0.000324
55817,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,30093,8.835982
55818,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,33318,5.980796
55820,173.27.225.158,172.31.0.2,53,61139,0.000277
55822,173.27.225.158,172.31.0.2,53,64244,0.000263
55823,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,7038,5.330609
55824,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,31559,5.13717
55826,173.27.225.158,172.31.0.2,53,32317,0.000327
55829,173.27.225.158,172.31.0.2,53,17506,0.000234
55830,173.27.225.158,172.31.0.2,53,58547,0.000403
55832,173.27.225.158,172.31.0.2,53,47215,0.000325
55834,173.27.225.158,172.31.0.2,53,1839,0.000205
55836,173.27.225.158,172.31.0.2,53,14450,0.000277
55838,173.27.225.158,172.31.0.2,53,64244,0.000356
55839,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,28049,10.548506
55840,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,41992,4.320137
55841,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,33318,9.982286
55842,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,2580,10.059631
55843,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,1990,4.94981
55844,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,1238,5.083602
55846,173.27.225.158,172.31.0.2,53,15426,0.000405
55848,173.27.225.158,172.31.0.2,53,32317,0.000299
55850,173.27.225.158,172.31.0.2,53,2889,0.000459
55852,173.27.225.158,172.31.0.2,53,17506,0.000477
55854,173.27.225.158,172.31.0.2,53,1839,0.000907
55857,173.27.225.158,172.31.0.2,53,63230,0.000401
55858,173.27.225.158,172.31.0.2,53,14450,0.002854
55860,173.27.225.158,172.31.0.2,53,58046,0.00047
55861,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,41992,11.388212
55862,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,58547,8.995359
55863,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,1990,11.387757
55865,173.27.225.158,172.31.0.2,53,60349,0.00027
55867,173.27.225.158,172.31.0.2,53,15426,0.000428
55869,173.27.225.158,172.31.0.2,53,11104,0.000335
55871,173.27.225.158,172.31.0.2,53,2889,0.000291
55874,173.27.225.158,172.31.0.2,53,63230,0.000379
55875,173.27.225.158,172.31.0.2,53,26695,0.000305
55877,173.27.225.158,172.31.0.2,53,58046,0.000347
55878,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,61139,12.908673
55879,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,64244,11.596846
55881,173.27.225.158,172.31.0.2,53,36973,0.000302
55885,173.27.225.158,172.31.0.2,53,19708,0.000409
55886,173.27.225.158,172.31.0.2,53,61619,0.000324
55887,173.27.225.158,172.31.0.2,53,60349,0.000237
55889,173.27.225.158,172.31.0.2,53,63196,0.000249
55890,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,32317,6.077172
55891,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,17506,4.913389
55892,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,58547,13.232683
55893,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,47215,13.243984
55894,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,1839,4.939147
55896,173.27.225.158,172.31.0.2,53,45771,0.002781
55898,173.27.225.158,172.31.0.2,53,11104,0.002167
55900,173.27.225.158,172.31.0.2,53,42904,0.006715
55901,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,15426,5.845986
55902,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,32317,8.536521
55904,173.27.225.158,172.31.0.2,53,26695,0.000342
55906,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,15426,6.194193
55907,173.27.225.158,172.31.0.2,53,36973,0.000249
55908,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,2889,5.807958
55911,173.27.225.158,172.31.0.2,53,61619,0.000205
55912,173.27.225.158,172.31.0.2,53,19708,0.000355
55914,173.27.225.158,172.31.0.2,53,63196,0.000258
55916,173.27.225.158,172.31.0.2,53,45771,0.000352
55917,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,60349,4.405467
55919,173.27.225.158,172.31.0.2,53,12071,0.000242
55921,173.27.225.158,172.31.0.2,53,2682,0.000338
55922,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,11104,3.37351
55923,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,63196,1.950825
55925,173.27.225.158,172.31.0.2,53,32506,0.000273
55927,173.27.225.158,172.31.0.2,53,22493,0.000425
55929,173.27.225.158,172.31.0.2,53,27751,0.000328
55931,173.27.225.158,172.31.0.2,53,55576,0.001564
55934,173.27.225.158,172.31.0.2,53,24322,0.000337
55935,173.27.225.158,172.31.0.2,53,45070,0.000241
55937,173.27.225.158,172.31.0.2,53,21318,0.022358
55939,173.27.225.158,172.31.0.2,53,63282,0.000309
55941,173.27.225.158,172.31.0.2,53,21318,0.000314
55943,173.27.225.158,172.31.0.2,53,35113,0.000338
55945,173.27.225.158,172.31.0.2,53,35113,0.000347
55946,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,21318,9.998894
55948,173.27.225.158,172.31.0.2,53,46228,0.000363
55950,173.27.225.158,172.31.0.2,53,37648,0.002055
55952,173.27.225.158,172.31.0.2,53,16881,0.000406
55954,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,35113,3.635115
55955,173.27.225.158,172.31.0.2,53,8651,0.000376
55957,173.27.225.158,172.31.0.2,53,44245,0.000378
55959,173.27.225.158,172.31.0.2,53,52389,0.00036
55961,173.27.225.158,172.31.0.2,53,54653,0.022653
55965,173.27.225.158,172.31.0.2,53,44389,0.000389
55966,173.27.225.158,172.31.0.2,53,26741,0.000285
55967,173.27.225.158,172.31.0.2,53,4301,0.022481
55969,173.27.225.158,172.31.0.2,53,15370,0.012672
55971,173.27.225.158,172.31.0.2,53,25051,0.000255
55973,173.27.225.158,172.31.0.2,53,35614,0.000445
55975,173.27.225.158,172.31.0.2,53,56926,0.002174
55977,173.27.225.158,172.31.0.2,53,62686,0.013335
55979,173.27.225.158,172.31.0.2,53,62686,0.000256
55981,173.27.225.158,172.31.0.2,53,42560,0.000345
55983,173.27.225.158,172.31.0.2,53,57319,0.002836
55985,173.27.225.158,172.31.0.2,53,23679,0.00039
55987,173.27.225.158,172.31.0.2,53,56505,0.000332
55989,173.27.225.158,172.31.0.2,53,31567,0.000416
55990,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,62686,0.921997
55991,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,62686,0.922056
55993,173.27.225.158,172.31.0.2,53,37715,0.031079
55995,173.27.225.158,172.31.0.2,53,36238,0.014592
55997,173.27.225.158,172.31.0.2,53,40197,0.012173
55999,173.27.225.158,172.31.0.2,53,21536,0.000317
56001,173.27.225.158,172.31.0.2,53,42694,0.000332
56003,173.27.225.158,172.31.0.2,53,62661,0.000405
56005,173.27.225.158,172.31.0.2,53,60666,0.000276
56007,173.27.225.158,172.31.0.2,53,14773,0.000336
56009,173.27.225.158,172.31.0.2,53,42783,0.00125
56011,173.27.225.158,172.31.0.2,53,25531,0.000384
56013,173.27.225.158,172.31.0.2,53,19814,0.000338
56015,173.27.225.158,172.31.0.2,53,44773,0.000396
56017,173.27.225.158,172.31.0.2,53,42524,0.000823
56020,173.27.225.158,172.31.0.2,53,31269,0.000288
56021,173.27.225.158,172.31.0.2,53,49430,0.000294
56023,173.27.225.158,172.31.0.2,53,28012,0.000907
56025,173.27.225.158,172.31.0.2,53,43936,0.000404
56027,173.27.225.158,172.31.0.2,53,53524,0.000293
56030,173.27.225.158,172.31.0.2,53,39622,0.002465
56031,173.27.225.158,172.31.0.2,53,33708,0.013651
56033,173.27.225.158,172.31.0.2,53,27573,0.002562
56036,173.27.225.158,172.31.0.2,53,25642,0.000307
56037,173.27.225.158,172.31.0.2,53,6441,0.000199
56039,173.27.225.158,172.31.0.2,53,5403,0.000245
56041,173.27.225.158,172.31.0.2,53,50512,0.000823
56043,173.27.225.158,172.31.0.2,53,50974,0.00148
56045,173.27.225.158,172.31.0.2,53,40099,0.000337
56047,173.27.225.158,172.31.0.2,53,45101,0.000379
56049,173.27.225.158,172.31.0.2,53,16631,0.000259
56051,173.27.225.158,172.31.0.2,53,2363,0.000278
